exp,out,measure,est,lo,hi,p,n,adj,q
glucose,fn_bmd,beta,-0.0027048785968145,-0.0069737047361984,0.0015639475425693,0.214874503535304,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.25515441721218496
hba1c,fn_bmd,beta,-0.0017902300705853,-0.0123812020764619,0.0088007419352912,0.740644781378181,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.7754313079708542
homa_ir,fn_bmd,beta,-0.0115759189257638,-0.0154999169249532,-0.0076519209265745,1.44174775767685e-08,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.0279282066415417e-08
tg,fn_bmd,beta,-0.0068479718545204,-0.0099588750114647,-0.0037370686975762,1.94552857693297e-05,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.4871000752966515e-05
tchol,fn_bmd,beta,-0.003075892789627,-0.0063817611948072,0.0002299756155532,0.0688304832649542,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.08824934912965733
hdl,fn_bmd,beta,0.0023371164684207,-0.000932005819369,0.0056062387562105,0.161799589970499,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.19657059533497673
ldl,fn_bmd,beta,-0.0004865936878073,-0.0076311915130861,0.0066580041374714,0.893876767270035,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9106838224833853
nonhdl,fn_bmd,beta,-0.0039996572185524,-0.0074946965683681,-0.0005046178687367,0.0253560156286716,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.034640763011707286
alt,fn_bmd,beta,-0.0050826478966807,-0.0083912397580402,-0.0017740560353211,0.0027424984507447,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.004174191678272616
ast,fn_bmd,beta,-0.001892058572655,-0.0050552170000403,0.0012710998547301,0.241628295612968,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.2843350675405524
creatinine,fn_bmd,beta,0.0027917479524273,-0.0030634252269837,0.0086469211318383,0.350605200123191,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4001398298230327
egfr,fn_bmd,beta,-0.0066116981190467,-0.0117668121528405,-0.0014565840852529,0.012342683134408,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.01751447622859991
hemoglobin,fn_bmd,beta,-0.0034704679528362,-0.0079895852166111,0.0010486493109387,0.132937834065894,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1637087592937338
platelet,fn_bmd,beta,-0.0022677346592721,-0.0056465380333408,0.0011110687147966,0.188979418993513,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.22700733754950642
wbc,fn_bmd,beta,-0.0064086749682493,-0.0095244263214523,-0.0032929236150463,6.45190087201421e-05,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00011204928437492134
fib4,fn_bmd,beta,-0.0006583530543017,-0.0033142904922774,0.0019975843836739,0.627300682413448,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.669703850700262
vitd,fn_bmd,beta,0.0082007624948003,0.0046393853782288,0.0117621396113719,8.05004415496842e-06,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.4675080493684666e-05
ls_bmd,fn_bmd,beta,0.0739535334892466,0.0708764466545883,0.077030620323905,1.60626224114667e-181,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.074595442020963e-180
insulin,fn_bmd,beta,-0.0120075628918864,-0.0160484091060231,-0.0079667166777496,1.14220247300765e-08,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.4060030561799898e-08
hsi,fn_bmd,beta,-0.0101810780311597,-0.0165728325473075,-0.0037893235150118,0.0019055035198871,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.002935775764235506
dm,fn_bmd,beta,-0.0100036709867281,-0.0211928855934812,0.001185543620025,0.0803596090706746,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.10213877414179573
prediabetes,fn_bmd,beta,-0.0003190485612597,-0.0077600029825186,0.0071219058599991,0.933060167513279,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9418853281690366
htn,fn_bmd,beta,-0.0110969221902146,-0.0186432980574634,-0.0035505463229658,0.0041276076889444,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.006178255112818605
mets,fn_bmd,beta,-0.0222555361328631,-0.0306400523258491,-0.0138710199398771,2.92439852543653e-07,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",5.802665693852089e-07
dyslipidemia,fn_bmd,beta,-0.0055302369404049,-0.0123336136116733,0.0012731397308634,0.111773614795069,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.13881053290135156
low_hdl,fn_bmd,beta,-0.0056625201462308,-0.0124892169847683,0.0011641766923066,0.10466215144735,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1304388171965912
high_tg,fn_bmd,beta,-0.0179709426002085,-0.0250678841406811,-0.0108740010597358,9.67034162315501e-07,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.8682909049233102e-06
high_ldl,fn_bmd,beta,-0.004228801665178,-0.0284239084573746,0.0199663051270184,0.732111474645951,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.7680955060181828
high_nonhdl,fn_bmd,beta,-0.0089210432853572,-0.0196734565452294,0.0018313699745148,0.104574062630489,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1303751676405601
atherogenic_dyslipidemia,fn_bmd,beta,-0.0141433207448806,-0.0227672231295239,-0.0055194183602372,0.0013956499721825,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0021827172300296466
insulin_resistance,fn_bmd,beta,-0.0180419845987409,-0.025770304306329,-0.0103136648911527,6.25847838315614e-06,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.150436370849474e-05
ckd,fn_bmd,beta,-0.0169195637766618,-0.0468068761920376,0.012967748638714,0.272384988430391,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.3177674492387669
high_alt,fn_bmd,beta,-0.0197505604925912,-0.0316589956165299,-0.0078421253686525,0.0012325117770939,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0019422400353130722
high_ast,fn_bmd,beta,-0.0198905362162663,-0.0348089037159901,-0.0049721687165424,0.0092517788962895,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.01333255534890819
adv_fibrosis,fn_bmd,beta,-0.0117632102913701,-0.0293634173297011,0.0058369967469609,0.190833629075736,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.22907840545492236
steatosis,fn_bmd,beta,-0.0186968313985693,-0.0290646068136488,-0.0083290559834898,0.0004482276698487,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0007322160729161045
masld,fn_bmd,beta,-0.0147692611138908,-0.0246892998363049,-0.0048492223914766,0.0036879342929732,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00555117318009217
anemia,fn_bmd,beta,0.0005766012548802,-0.0095479019634131,0.0107011044731736,0.911168424692633,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9240239538633613
leukocytosis,fn_bmd,beta,-0.0021458590383776,-0.0239927589483077,0.0197010408715525,0.847419758347521,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.8711653207530557
vitd_deficiency,fn_bmd,beta,-0.0117707245302371,-0.0190882361149646,-0.0044532129455096,0.0017190514390655,6645,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.002667180250391494
current_smoking,fn_bmd,beta,-0.0089597628559679,-0.0176898581035778,-0.000229667608358,0.0448267754084735,6645,"Age, years, Male sex, Ever alcohol (past/current), Body mass index, kg/m2",0.05919756392525072
age,ls_bmd,beta,-0.0597423264434127,-0.0638462037371007,-0.0556384491497247,1.34151141232765e-105,6469,unadjusted,1.342273634721018e-104
men,ls_bmd,beta,0.0568803910188886,0.0489030042094875,0.0648577778282898,1.67178567958249e-37,6469,unadjusted,7.242348294575068e-37
bmi,ls_bmd,beta,0.0340641631507191,0.0305843627551542,0.0375439635462839,2.56041582392478e-61,6469,"Age, years, Male sex",1.6277589407695082e-60
smoking,ls_bmd,beta,0.0009199946558195,-0.0090561375335886,0.0108961268452278,0.856639815303179,6469,"Age, years, Male sex",0.8786419080220895
alcohol,ls_bmd,beta,0.0376104425013669,0.0253317274587629,0.0498891575439709,3.81067118646143e-09,6469,"Age, years, Male sex",8.249037442358426e-09
wc,ls_bmd,beta,0.0325469865180191,0.0288105822202593,0.036283390815779,2.2483357173008102e-51,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2201291827940605e-50
height,ls_bmd,beta,0.039049539743417,0.0328955160869201,0.0452035633999138,5.83293897992334e-31,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.2378661315130722e-30
weight,ls_bmd,beta,0.0464325619269386,0.0420887180156252,0.0507764058382519,1.27154831230591e-69,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.992757341247821e-69
whtr,ls_bmd,beta,0.0254063751391082,0.0213456312088405,0.0294671190693758,3.0062470086498397e-30,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1348340797925762e-29
fat_kg,ls_bmd,beta,0.0293391547110217,0.0258024526801172,0.0328758567419263,1.28286083436581e-47,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.548167911067222e-47
lean_kg,ls_bmd,beta,0.0704423101088339,0.0632403559484399,0.0776442642692279,3.7355749166674104e-61,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.366312024550831e-60
asmm_kg,ls_bmd,beta,0.0648100933905336,0.0573958571405005,0.0722243296405668,1.24963327694562e-51,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.813016101242219e-51
asmi,ls_bmd,beta,0.0484501438981467,0.0427671634437026,0.0541331243525908,1.11176331504921e-49,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.897033728318249e-49
bodyfat_pct,ls_bmd,beta,0.0199608771032121,0.0147811363770428,0.0251406178293815,2.18370172086365e-13,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.509310502064309e-13
asm_pct,ls_bmd,beta,-0.0180923852627595,-0.024537574272499,-0.01164719625302,6.13888131468956e-08,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.2555830424121154e-07
obesity,ls_bmd,beta,0.0520897505185602,0.0444139686951638,0.0597655323419566,1.4402032646706899e-34,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.905001045599732e-34
overweight,ls_bmd,beta,0.06165053154308,0.0547685293531106,0.0685325337330495,1.26827829237204e-53,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.216278102963368e-53
abdominal_obesity,ls_bmd,beta,0.0401307695550859,0.0314633888737242,0.0487981502364475,2.97703396226914e-18,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.601405754808786e-18
central_obesity,ls_bmd,beta,0.039696952558741,0.0313980758451549,0.0479958292723272,2.7548915641594703e-19,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",8.167279536169742e-19
high_bodyfat,ls_bmd,beta,0.0187056755629361,0.0109920362057581,0.0264193149201141,2.65701262120058e-06,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.006954762904464e-06
sarcopenia,ls_bmd,beta,-0.067361161200437,-0.0772071648801642,-0.0575151575207098,5.11461043522377e-35,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1217500533401788e-34
sbp,ls_bmd,beta,-0.0039925195080261,-0.0082830182262018,0.0002979792101496,0.0687963552239718,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.08823771416563317
dbp,ls_bmd,beta,-0.0032630436968813,-0.0071511610354228,0.00062507364166,0.100649153717873,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.1258829259212886
glucose,ls_bmd,beta,0.0044638183665095,-0.0008504439104162,0.0097780806434353,0.100352376902131,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.12555633088785273
hba1c,ls_bmd,beta,0.0048749045910341,-0.0076282205387282,0.0173780297207966,0.44536039538311,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.4943458280930707
homa_ir,ls_bmd,beta,-0.0075409672432891,-0.0124777066817732,-0.0026042278048052,0.0029167549174317,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.004426027927270336
tg,ls_bmd,beta,-0.0046326026401763,-0.008355387844927,-0.0009098174354256,0.0150912654113575,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.02115059163501835
tchol,ls_bmd,beta,-0.0076142818337862,-0.0115156921507801,-0.0037128715167925,0.0001479781839832,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0002512917859155402
hdl,ls_bmd,beta,-5.97920643082903e-05,-0.0036895919939744,0.0035700078653578,0.974257319245032,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9778799907266617
ldl,ls_bmd,beta,-0.0068709545540615,-0.0147525013957522,0.0010105922876291,0.0883218243202835,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.11141456491978456
nonhdl,ls_bmd,beta,-0.0079911412983664,-0.0120833221126074,-0.0038989604841255,0.0001467168778861,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00024939036868477037
alt,ls_bmd,beta,-0.0051429237887888,-0.00941383743846,-0.0008720101391176,0.0186676514620531,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.025874643230756007
ast,ls_bmd,beta,-0.0035886722146256,-0.0073837843720698,0.0002064399428185,0.064444707614781,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.08295842844271151
creatinine,ls_bmd,beta,0.0089820908992943,0.0017647079591265,0.0161994738394622,0.0151599636563672,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.02121310766695482
egfr,ls_bmd,beta,-0.0108327060774432,-0.0171385075653706,-0.0045269045895157,0.000834643982428,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0013367967740388431
hemoglobin,ls_bmd,beta,-0.0139644076340679,-0.0193153571077452,-0.0086134581603905,4.55274614656542e-07,6469,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",8.937999959979604e-07
