exp,out,measure,est,lo,hi,p,n,adj,q
central_obesity,high_nonhdl,OR,3.81444521369468,2.96268203313108,4.91108803630243,2.2491890280855697e-18,25076,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1661588198042614e-17
high_bodyfat,high_nonhdl,OR,2.13968699804774,1.61008324364742,2.84349301048756,1.5183471598941e-06,25076,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.5126206810181638e-06
sarcopenia,high_nonhdl,OR,0.352897331998845,0.20893654398345,0.596049520862027,0.0002176329220464,25076,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00041471861253157923
sbp,high_nonhdl,OR,1.28887149370129,1.20038701785005,1.38387845134403,1.73175260513304e-10,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.428536692477263e-10
dbp,high_nonhdl,OR,1.41961966912138,1.30933591655277,1.53919248641881,7.05282080934215e-14,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.7247030392341354e-13
glucose,high_nonhdl,OR,1.11705965721779,1.03800196920035,1.20213864213073,0.0037651752527265,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.006172827724735199
hba1c,high_nonhdl,OR,1.20564056970444,1.15022712330861,1.2637236193284,2.8860996884099898e-12,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.910946499435695e-12
homa_ir,high_nonhdl,OR,1.2847858646642,1.1959296580751,1.38024398583591,3.49794907170307e-10,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0760409430526705e-09
tg,high_nonhdl,OR,2.76519238561047,2.46480299863474,3.10219069583792,3.13128658347979e-34,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.25682808393335e-33
alt,high_nonhdl,OR,1.25202928586875,1.16460199905589,1.34601978525179,1.47953239632658e-08,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.033790599495486e-08
ast,high_nonhdl,OR,1.09109479364389,1.03715954479196,1.14783482897572,0.0010142650949402,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0017920646340256505
creatinine,high_nonhdl,OR,0.890887034094528,0.796560000158546,0.996384085768519,0.0456177675939519,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.06320976833683843
egfr,high_nonhdl,OR,1.07990509890915,0.996592953270268,1.17018188702135,0.0633920101637291,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.08550248626243175
hemoglobin,high_nonhdl,OR,1.55102147416997,1.42954532087203,1.68282010945195,9.99577835887922e-19,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.258417445176356e-18
platelet,high_nonhdl,OR,1.25899321174115,1.20058386176854,1.32024422256966,3.02382286734052e-16,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.3671135157941824e-15
wbc,high_nonhdl,OR,1.28039534651694,1.18961782468024,1.37809993207095,1.30515046477574e-09,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.844508740620125e-09
fib4,high_nonhdl,OR,0.836884468809197,0.574975400506273,1.21809665860028,0.354363077002899,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.4100205711095257
vitd,high_nonhdl,OR,0.973632658106073,0.920778401331393,1.02952083971562,0.349982823055535,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.40590209557540213
fn_bmd,high_nonhdl,OR,0.868273436431859,0.786836894358933,0.958138549193757,0.0063781593606275,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.010137403949635351
ls_bmd,high_nonhdl,OR,0.826514251478486,0.750153697611726,0.910647791341852,0.0002537319520334,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0004800399819436301
insulin,high_nonhdl,OR,1.27837858415086,1.19400982703555,1.36870883925053,1.29865810529909e-10,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.1001528049187547e-10
ggt,high_nonhdl,OR,1.22861355565796,1.17364627779314,1.28615520511416,1.24042104812914e-14,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.981833163856729e-14
uric,high_nonhdl,OR,1.36821459232032,1.28117355328939,1.46116907099113,6.98833749857118e-16,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.078603913624453e-15
cap,high_nonhdl,OR,1.6125594813624,1.33874221877729,1.94238147154778,0.000706835778768,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.001275658002192613
lsm,high_nonhdl,OR,1.15430588460518,0.996280875488957,1.33739601754395,0.0884056624039075,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.11615171055126472
dm,high_nonhdl,OR,0.86565497967919,0.733993172457403,1.02093394320622,0.0891769491290463,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.11708729198622873
prediabetes,high_nonhdl,OR,1.38539681891887,1.24237667621579,1.54488118025257,4.20814697926946e-08,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.1083508288941401e-07
htn,high_nonhdl,OR,1.08208900001459,0.921556536472349,1.27058575096733,0.337553641944652,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.3932617400735484
high_tg,high_nonhdl,OR,6.45258487401271,5.46658513792886,7.61642789891906,1.2199604882817699e-43,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.6229150498058052e-42
insulin_resistance,high_nonhdl,OR,1.79010536311507,1.4712083579028,2.17812602398568,5.2327555283427e-08,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.3690992638970718e-07
ckd,high_nonhdl,OR,0.939433392334352,0.805732975683527,1.09531957269609,0.426680579571459,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.4853215562923208
high_alt,high_nonhdl,OR,1.77849535054417,1.50903088141341,2.09607752290968,3.24007276957809e-10,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.99043482186354e-10
high_ast,high_nonhdl,OR,1.36546467441078,1.11997800746085,1.66475927620294,0.002570953133906,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0042932421265226405
adv_fibrosis,high_nonhdl,OR,0.438242185139973,0.264055715433029,0.727332156099337,0.0018126913582655,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0030962897294034186
anemia,high_nonhdl,OR,0.508955365990652,0.378444427027571,0.684474512163465,1.82361957953943e-05,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.859945990721234e-05
leukocytosis,high_nonhdl,OR,1.47094913464122,1.18983428212731,1.81848127020955,0.0005241584998212,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0009631077683663108
vitd_deficiency,high_nonhdl,OR,0.995896619962256,0.887386370998729,1.11767558085887,0.944423939265425,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.9528541453032444
osteoporosis,high_nonhdl,OR,1.17362682582724,0.802844882346769,1.71564888384801,0.411322444159008,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.46974353033863614
current_smoking,high_nonhdl,OR,1.4454668122627,1.28102636612151,1.63101584839253,2.40891780865156e-08,25076,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",6.460799221034285e-08
age,atherogenic_dyslipidemia,OR,1.10649590428113,1.03791699021168,1.17960607422105,0.002399044796323,12287,unadjusted,0.004016344144838675
men,atherogenic_dyslipidemia,OR,1.17442309314029,1.02916246976777,1.34018645473192,0.0185233284881916,12287,unadjusted,0.027301710372919025
bmi,atherogenic_dyslipidemia,OR,1.60199619975726,1.50602342463014,1.70408493125993,2.86672496786639e-29,12287,"Age, years, Male sex",2.83519099321986e-28
smoking,atherogenic_dyslipidemia,OR,1.34694243199141,1.17207532642614,1.54789873499932,5.17139725583032e-05,12287,"Age, years, Male sex",0.00010448441033740931
alcohol,atherogenic_dyslipidemia,OR,0.761658541713967,0.630860218356021,0.919575711522294,0.0054168180496763,12287,"Age, years, Male sex",0.008696806901184838
wc,atherogenic_dyslipidemia,OR,1.77400925984086,1.65870638831608,1.89732726428821,5.10139584784687e-33,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.531107434978064e-32
height,atherogenic_dyslipidemia,OR,0.98978483158558,0.88559829464785,1.10622843196243,0.856723872313749,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.8780309945267335
weight,atherogenic_dyslipidemia,OR,1.59812892972087,1.49225388305515,1.711515784956,1.54314493959471e-25,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1923205822337253e-24
whtr,atherogenic_dyslipidemia,OR,1.81772539738029,1.70037605973644,1.94317345352032,8.23913840642427e-35,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1517325631029827e-33
fat_kg,atherogenic_dyslipidemia,OR,1.57079237767217,1.38553279920389,1.78082301275778,8.83224820681647e-10,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.625122006473776e-09
lean_kg,atherogenic_dyslipidemia,OR,1.89759256102535,1.61749445664379,2.22619466352318,2.7797191711575198e-11,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",9.035800362447945e-11
asmm_kg,atherogenic_dyslipidemia,OR,1.70475058017257,1.45166461314766,2.00196003558785,8.89719334075232e-09,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.476938554258704e-08
asmi,atherogenic_dyslipidemia,OR,1.70512595411817,1.49879463233039,1.9398618441052,9.580769199140109e-12,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.187680651959485e-11
bodyfat_pct,atherogenic_dyslipidemia,OR,1.86077773922594,1.54274998161526,2.24436482648575,9.341566242031031e-09,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.5969948034767927e-08
asm_pct,atherogenic_dyslipidemia,OR,0.483693116578048,0.388412435583694,0.60234691166208,9.54074966301116e-09,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.6449338238873266e-08
obesity,atherogenic_dyslipidemia,OR,2.74897515167621,2.40370665563854,3.14383802482993,1.12562295294389e-28,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0552048345606703e-27
overweight,atherogenic_dyslipidemia,OR,4.83948188140774,3.73810734118157,6.26535910899521,3.7511784552297003e-22,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.4287499130750727e-21
abdominal_obesity,atherogenic_dyslipidemia,OR,3.49359878952619,2.93159938901608,4.16333573676834,7.18541005478558e-27,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.126181503605982e-26
central_obesity,atherogenic_dyslipidemia,OR,9.01968850698253,5.80778439973699,14.007885824184,5.77433770716449e-17,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.758850237867479e-16
high_bodyfat,atherogenic_dyslipidemia,OR,3.72929284232428,2.60765371756684,5.33338648844374,4.50873816996769e-10,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.377341173775458e-09
sarcopenia,atherogenic_dyslipidemia,OR,0.219565261121214,0.0430697128355181,1.11932262180004,0.0722470955838876,12287,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.09662255244417152
sbp,atherogenic_dyslipidemia,OR,0.994954074816986,0.918635953156209,1.07761252713194,0.901337940915261,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.9178102687929917
dbp,atherogenic_dyslipidemia,OR,1.10739779596302,1.01352411436044,1.20996615781323,0.0258325232611797,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.03732412783828594
glucose,atherogenic_dyslipidemia,OR,1.35455786422214,1.2672882743096,1.44783712176745,6.667753790097451e-15,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.7334335744689653e-14
hba1c,atherogenic_dyslipidemia,OR,1.33711958028882,1.24889534883484,1.43157613138665,1.5708903027149997e-13,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.941149175468967e-13
homa_ir,atherogenic_dyslipidemia,OR,2.19502630181594,1.9983650997136,2.41104113875603,2.98542816779858e-32,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.656456294678385e-31
tchol,atherogenic_dyslipidemia,OR,1.32382209843085,1.2381864257338,1.41538052095447,2.97758359523874e-13,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.1081204800342854e-12
ldl,atherogenic_dyslipidemia,OR,1.08239156182395,1.0055267342797,1.16513211749356,0.0372663886329921,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.05246470940644724
alt,atherogenic_dyslipidemia,OR,1.25628973754034,1.15817507284525,1.36271617448294,2.241426872384e-07,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.562788398463679e-07
ast,atherogenic_dyslipidemia,OR,1.1266098941771,1.02821442016059,1.23442137045647,0.0118349129192033,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.018000351983225013
creatinine,atherogenic_dyslipidemia,OR,1.04322685143517,0.995299401544575,1.09346219023784,0.0807579263409047,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.10688469608719271
egfr,atherogenic_dyslipidemia,OR,0.980526960119651,0.878657441541912,1.0942069958849,0.726027673545963,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7626334131613862
hemoglobin,atherogenic_dyslipidemia,OR,1.34243924796195,1.19527304495715,1.50772506923993,2.28114090316986e-06,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.186318053413774e-06
platelet,atherogenic_dyslipidemia,OR,1.07248298476082,0.993692160475197,1.15752121064477,0.0748201413993521,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.09979382312064629
wbc,atherogenic_dyslipidemia,OR,1.42478666119391,1.29988095497251,1.561694570684,9.42064712643608e-12,12287,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.1370437737526207e-11
